city,GEOID,cam_count,image_count,pnhwht,pnhblk,pasian,phisp,entropy,entropy_rank,total_crime_rate,viol_veh_crime_rate,pop,hinc,pvac,mhmval,modal_zone,road_length_km,log_road_length
Los Angeles,060371925201,0,20,6.772237196765499,1.1118598382749325,10.34366576819407,80.99730458221023,0.6754005017674722,0.2617010568696527,1.078167115902965,0.1684636118598383,2968,45170,10.03976143141153,697100,residential,4.67148963046035,1.5414779995032206
Los Angeles,060371926102,1,12,6.612685560053981,5.668016194331984,7.557354925775979,78.27260458839406,0.8042163932791183,0.38198288877705083,8.367071524966262,1.484480431848853,741,45375,10.819672131147541,953900,residential,4.764533821715901,1.5611996984724625
Los Angeles,060371926202,0,14,5.601907032181168,1.3110846245530394,24.910607866507746,66.86531585220501,0.8904563322826821,0.47408152994464015,9.415971394517282,1.1918951132300357,1678,47981,15.282392026578073,760400,residential,6.469790235058527,1.8671436868216256
Los Angeles,060371927001,0,56,7.8796561604584525,0,20.988538681948423,67.37106017191977,0.9173431732048181,0.5067941620533467,4.512893982808023,0.7521489971346704,2792,53971,15.339805825242719,722700,residential,8.487062113689872,2.138542899646969
Los Angeles,060371941011,0,164,70.00305157155935,10.55843759536161,5.767470247177296,7.598413182789137,1.0175205714161104,0.6230498238550579,6.164174549893195,0.45773573390296,3277,86417,17.2920892494929,2000001,residential,41.97994809603896,3.737192077994366
Los Angeles,060371941021,1,140,74.9514563106796,3.4951456310679614,14.077669902912621,1.3592233009708738,0.838660258474351,0.41066935078007044,5.825242718446602,0.2912621359223301,1030,131429,14.385964912280702,2000001,residential,36.8542128027203,3.60696993510559
Los Angeles,060371941022,0,110,78.6849710982659,5.346820809248555,4.696531791907514,11.271676300578035,0.7348957117229568,0.3120281831907398,8.236994219653178,0.6502890173410405,1384,97500,11.677852348993287,1582100,residential,29.442216939726222,3.382429594684676
Los Angeles,060371941023,0,106,66.3225806451613,14.193548387096774,0,11.612903225806452,0.9995704168044224,0.5988928032209361,3.741935483870968,0.25806451612903225,775,132936,13.870246085011187,2000001,residential,26.204533386214827,3.2659324258072853
Los Angeles,060371942001,0,218,72.65867731913005,4.527296937416778,5.681313803817132,4.1278295605858855,0.9319818493543447,0.5259184700553599,3.1957390146471374,0.4882379050155349,2253,169041,22.61014131338321,1464700,residential,51.75092122257045,3.9464422333893627
Los Angeles,060371942002,0,102,79.15027537372148,0,0,6.136900078678206,0.638306419421367,0.22898842476094616,7.002360346184107,1.4948859166011015,1271,161042,28.30188679245283,2000001,residential,26.415387898157658,3.273946715276873
Los Angeles,060371943001,0,80,74.0953947368421,6.003289473684211,0.9868421052631579,17.516447368421055,0.801430192253527,0.3794665324609965,3.5361842105263155,0.3289473684210526,1216,181591,20.418848167539267,2000001,residential,19.173656251822397,2.9535372666659154
Los Angeles,060371943002,1,108,85.31375166889185,0,8.277703604806408,1.335113484646195,0.5506276307540906,0.17362858580775037,6.5420560747663545,0.801068090787717,749,231250,18.19787985865724,2000001,residential,26.3568245431399,3.2717272373983
Los Angeles,060371943003,0,80,71.16422513492675,0.7710100231303008,3.3924441017733233,22.51349267540478,0.8128779469874383,0.38651233014594866,1.310717039321511,0.07710100231303006,1297,170000,0,1125000,residential,20.78281703084409,3.0341265410087437
Los Angeles,060371944011,1,56,63.91394864677308,10.270645385149201,6.662040249826509,14.36502428868841,1.124557082250541,0.7367891293407146,6.59264399722415,0.6939625260235947,1441,94236,16.93181818181818,1450000,residential,9.995360891613952,2.3021210745155165
Los Angeles,060371944012,0,22,64.94736842105263,3.3684210526315788,5.578947368421053,20.842105263157894,1.037355426272057,0.6416708605938601,2.4210526315789473,0.21052631578947367,950,80327,5.805243445692884,1256900,residential,6.589011621851871,1.8854033557564849
Los Angeles,060371944021,0,18,79.00172117039587,1.6351118760757317,17.900172117039588,0,0.6232214377383601,0.21791645697030698,5.421686746987952,0.25817555938037867,1162,88681,5.5858310626703,1118600,residential,4.472846104619505,1.4980249184529528
Los Angeles,060371944022,0,30,83.80281690140845,0,8.97887323943662,6.073943661971831,0.5857977977488905,0.19677906391545041,7.922535211267606,0.528169014084507,1136,79670,0,605600,commercial,5.712265321219616,1.7426156737518752
Los Angeles,060371944023,0,26,91.10070257611241,0.234192037470726,4.918032786885246,1.1709601873536302,0.39357236586862454,0.09461499748364369,6.401249024199844,0.39032006245121,1281,108125,16.921119592875318,1303600,residential,8.278646990675814,2.1136795481215915
Los Angeles,060371945001,0,32,68.00847457627118,8.898305084745763,6.25,12.288135593220339,1.0490911254618223,0.653749370910921,5.190677966101695,0.423728813559322,944,98250,11.13138686131387,1848200,residential,6.780688329311329,1.9140786202963889
Los Angeles,060371945002,0,58,88.83720930232558,0.9302325581395349,7.720930232558139,1.5813953488372092,0.4555043784082269,0.11877201811776547,40.83720930232558,1.8604651162790697,1075,145250,19.257950530035338,1647400,residential,13.36337252519193,2.592517570772621
Los Angeles,060371951001,0,78,58.22510822510822,5.465367965367966,3.354978354978355,24.891774891774894,1.1368355152760548,0.7544036235530951,0.91991341991342,0.10822510822510822,1848,132174,5.563480741797433,1139900,residential,14.009450833722578,2.639732161416663
Los Angeles,060371951003,0,36,53.79568884723523,0,22.02436738519213,18.650421743205246,1.1400343313186982,0.7619526925012582,5.435801312089971,0.37488284910965325,1067,126742,2.9684601113172544,1288100,residential,12.933073107562839,2.559787837209432
Los Angeles,060371951004,0,66,66.7815299793246,0.7580978635423846,21.157822191592004,8.752584424534804,0.9420101562747587,0.5400100654252642,3.1702274293590627,0.13783597518952445,1451,140804,0,1174200,residential,23.301756445776228,3.1485287416693226
Los Angeles,060371952011,0,38,67.0909948137671,0,10.891089108910892,20.13201320132013,0.9068263114597438,0.49320583794665324,2.4516737388024517,0.1885902876001886,2121,81395,4.1876046901172534,1125000,residential,10.896826555167712,2.3884716051173847
Los Angeles,060371952012,0,20,62.85998013902682,2.0854021847070507,10.824230387288978,21.94637537239325,1.0323575147898374,0.6376446904881731,5.759682224428997,0.19860973187686196,1007,95069,0,1171600,residential,9.1914282527774,2.21827133808727
Los Angeles,060371952021,0,28,78.57974388824213,1.5133876600698486,10.477299185098952,5.005820721769499,0.777051625872373,0.35430296930045296,2.6775320139697323,0,859,118618,7.635467980295567,1264100,residential,9.95630240588356,2.298205758279048
Los Angeles,060371952022,0,42,69.43005181347151,2.383419689119171,10.569948186528498,13.05699481865285,0.9865161579321322,0.5863110216406643,4.145077720207254,0.10362694300518134,965,110341,16.771488469601678,1187500,residential,13.879016631693824,2.630378104708155
Los Angeles,060371952023,0,34,70.27027027027027,0.6081081081081081,14.72972972972973,9.594594594594595,0.9316705490864072,0.5249119275289381,6.351351351351352,0.40540540540540543,1480,122917,7.92507204610951,1117900,residential,10.378198087950528,2.3397072680586786
Los Angeles,060371953001,0,18,59.43775100401606,0,8.333333333333332,29.21686746987952,0.981284716926749,0.5827881227981883,4.919678714859438,0.4016064257028112,996,77634,3.89908256880734,850000,residential,5.586396658349116,1.7203344743734241
Los Angeles,060371953002,0,22,45.095168374816986,0,0,52.85505124450952,0.7758323724131845,0.3522898842476095,1.610541727672035,0.14641288433382138,683,137778,12.236286919831224,835600,residential,5.0621864754190815,1.6217984997334516
Los Angeles,060371953003,0,44,59.29078014184397,3.404255319148936,15.035460992907801,20.212765957446805,1.11293473178425,0.7257171615500755,5.531914893617021,0.5673758865248227,1410,61544,15.294117647058824,679700,residential,7.1323556282973914,1.96464156251228
Los Angeles,060371954001,0,22,75.0485436893204,0.2912621359223301,9.41747572815534,15.145631067961165,0.7475218060102463,0.3271263210870659,1.650485436893204,0,1030,185913,12.857142857142856,1529500,residential,9.370304245497511,2.2375455658936785
Los Angeles,060371954002,0,42,38.47364280094414,4.327301337529504,14.476789929189614,37.84421715184894,1.2982349197065912,0.9194765978862607,8.575924468922109,1.1014948859166012,1271,89044,14.267676767676768,700300,residential,10.775053873775478,2.3772336358636674
Los Angeles,060371954003,0,48,57.10306406685237,0.4642525533890436,10.95636025998143,27.483751160631382,1.0707334947934615,0.6774031202818319,6.685236768802229,1.392757660167131,1077,86786,12.918660287081341,1003900,residential,10.482805852498576,2.3497363770755797
Los Angeles,060371954004,0,30,76.98042870456663,0,7.269338303821063,13.233923578751163,0.7522625693113959,0.33064921992954205,7.921714818266542,1.211556383970177,1073,98134,0,786800,residential,9.072323545468379,2.2052284105324667
Los Angeles,060371955001,0,68,58.37837837837838,0,10.108108108108107,30.486486486486484,0.9550350394082614,0.5500754906894816,4.054054054054054,0.3783783783783784,1850,97794,0,912700,residential,15.49909832369123,2.740781849568024
Los Angeles,060371955002,0,18,31.36872868972236,0,16.512420847540184,47.92985874330248,1.1464700978808937,0.7715148465022648,3.6044812469556744,0.4870920603994155,2053,146699,6.185567010309279,891300,residential,8.693915908314573,2.1626234601382457
Los Angeles,060371955003,0,26,36.94670280036134,6.233062330623306,35.50135501355013,17.434507678410117,1.339218475132483,0.9466532460996477,3.7940379403794036,0.36133694670280037,1107,112440,0,846400,residential,9.77720713547676,2.2800538742944867
Los Angeles,060371956002,0,12,15.605493133583021,1.1235955056179776,29.837702871410738,49.68789013732834,1.1717125740052938,0.7946653246099648,7.990012484394507,1.1235955056179776,801,40469,0,808800,commercial,5.8442557374931505,1.7654592536245395
Los Angeles,060371956003,0,10,48.82882882882883,2.5225225225225225,14.234234234234233,34.41441441441441,1.0874517026206443,0.6914947156517363,18.37837837837838,1.8018018018018018,555,91544,7.806691449814126,812500,residential,3.7895335644657178,1.3322429414587775
Los Angeles,060371956004,0,18,43.544600938967136,0.2347417840375587,8.568075117370892,36.502347417840376,1.1992359409348274,0.828384499245093,3.755868544600939,0.2347417840375587,852,78098,2.1634615384615383,843100,residential,5.4070165396400345,1.687697469326211
Los Angeles,060371957101,0,32,22.641509433962266,0.8086253369272237,18.867924528301888,55.121293800539085,1.112098186636266,0.723704076497232,5.121293800539084,0.7412398921832885,1484,63636,6.532663316582915,701900,residential,6.655536375222438,1.8954490459279756
Los Angeles,060371957102,0,14,16.523867809057528,5.630354957160343,11.689106487148102,62.17870257037944,1.1340956013031565,0.7503774534474081,4.834761321909425,0.7343941248470013,1634,41063,3.421052631578948,580400,residential,5.252813588763099,1.6587638547179635
Los Angeles,060371957201,0,24,19.49644932214332,0.8392511297611362,10.264686894770819,64.81601032924468,1.0148976811077386,0.61852038248616,5.616526791478373,0.38734667527437056,1549,39286,14.030612244897958,706100,residential,6.232556630779587,1.8297866227408555
Los Angeles,060371957202,0,14,23.725055432372503,0,15.74279379157428,57.20620842572062,1.0650653827761423,0.672873678912934,12.195121951219512,1.7738359201773837,451,65500,13.20754716981132,576900,residential,4.031915083080576,1.394241469803382
Los Angeles,060371958021,0,76,18.63033873343152,3.166421207658321,19.808541973490428,56.480117820324004,1.14148966793232,0.7674886763965778,3.3873343151693667,1.0309278350515463,1358,50455,8.461538461538462,922500,residential,11.37492529013223,2.431411396914982
Los Angeles,060371958022,0,40,10.802700675168792,1.9504876219054765,23.78094523630908,62.19054763690923,1.0097689984212321,0.6084549572219426,6.526631657914479,0.7501875468867216,1333,57500,10.638297872340425,628300,residential,6.791981072757519,1.915742662308685
Los Angeles,060371958031,0,6,36.352509179926564,5.87515299877601,16.585067319461444,36.29130966952264,1.3479047870966407,0.9542023150478107,2.8151774785801713,0.24479804161566704,1634,84500,4.922644163150492,932800,residential,5.6771845545529,1.7364554328292634
Los Angeles,060371958032,0,42,42.6,0,13.700000000000001,37.6,1.1742379070037599,0.7986914947156517,8.6,1.7000000000000002,1000,75167,17.24137931034483,952700,residential,7.28766999469752,1.9861838782927106
Los Angeles,060371958041,0,8,26.84766214177979,1.5082956259426847,7.7677224736048265,61.463046757164406,1.0038219198989375,0.6024157020634122,2.1116138763197587,0.301659125188537,1326,72446,3.9735099337748347,485700,residential,3.1384892040733616,1.1437415389331023
Los Angeles,060371958042,0,42,43.66197183098591,10.604805302402651,17.06710853355427,22.866611433305717,1.404060280322841,0.9778560644187216,3.8939519469759736,0.579950289975145,1207,68125,19.553072625698324,1034100,residential,8.231840944939067,2.1080096767876344
Los Angeles,060371959011,0,44,44.12159141707644,1.8775145283862316,16.540008940545373,36.119803308001785,1.158908114056148,0.7835933568193256,4.112650871703174,0.7599463567277605,2237,64138,10.813076278290024,945700,residential,9.186300440449724,2.2177132917099023
Los Angeles,060371959021,0,10,75.66607460035524,1.4209591474245116,8.703374777975133,14.209591474245114,0.7611872316467565,0.33719174635128335,6.394316163410302,0.8880994671403196,563,59219,7.960199004975125,1008100,residential,6.346076588379246,1.8478367618526341
Los Angeles,060371959022,0,32,45.503458877786315,2.8439661798616447,15.526518063028439,29.97694081475788,1.2813655542032343,0.9094111726220433,3.996925441967717,0.8455034588777863,1301,90423,9.025787965616045,841500,residential,5.444065446323982,1.6945261064517099
Los Angeles,060371959031,0,24,29.821717990275527,0,14.019448946515398,49.10858995137764,1.1724754873054986,0.7971816809260192,5.105348460291735,0.5672609400324149,1234,51346,10.333333333333334,680100,residential,6.151125952310875,1.8166351467375867
Los Angeles,060371959032,0,8,30.87855297157623,0,19.767441860465116,44.70284237726098,1.185930673539254,0.8127830900855562,2.9715762273901807,0.3875968992248062,774,55859,10.551558752997602,634800,residential,3.478819589988954,1.2466930379665984
Los Angeles,060371972001,0,44,9.41320293398533,1.1613691931540342,36.79706601466993,51.71149144254279,1.0261157795739573,0.6321087065928536,1.9559902200488997,0.5501222493887531,1636,58138,2.1231422505307855,485800,residential,17.683849352705007,2.8726517570804484
Los Angeles,060371972002,0,14,19.29321872015282,10.410697230181471,29.03533906399236,37.058261700095514,1.413113216666387,0.9798691494715652,1.9102196752626552,0.28653295128939826,1047,38813,2.197802197802198,527700,residential,4.4707203801928195,1.4975495545206057
Los Angeles,060371972003,0,22,5.5464926590538335,0,23.73572593800979,70.71778140293638,0.7467874936840773,0.32662304982385504,1.0603588907014683,0.3262642740619902,1226,62349,10.377358490566039,520000,residential,5.130454332561875,1.635194219113349
Los Angeles,060371973001,0,36,44.51802796173657,5.298013245033113,15.011037527593817,29.58057395143488,1.3221650985450784,0.9360845495722194,2.501839587932303,0.44150110375275936,1359,87150,1.1477761836441895,940700,residential,8.7504659706531,2.169106952740516
Los Angeles,060371973002,1,12,32.64014466546112,1.3562386980108498,24.864376130198913,40.3254972875226,1.1752004608978452,0.8012078510317061,2.6220614828209765,0.5424954792043399,1106,77361,6.387665198237885,945000,residential,3.920335336808893,1.3661771952479067
Los Angeles,060371973003,0,30,52.42596093257718,3.1505986137366095,12.224322621298047,30.434782608695656,1.1376889411363422,0.7574232511323603,6.805293005671078,1.0081915563957151,1587,84697,5.218617771509168,810800,residential,7.652962622252594,2.0350928437511233
Los Angeles,060371974101,0,130,47.66277128547579,0.7512520868113522,17.696160267111853,28.046744574290482,1.2188974541084783,0.848012078510317,3.589315525876461,0.667779632721202,1198,94091,0.8756567425569177,891900,residential,27.885919559712498,3.3281218861567665
Los Angeles,060371974102,0,44,42.49743062692703,2.9290853031860227,8.221993833504625,41.62384378211716,1.1815947235954167,0.8082536487166583,2.774922918807811,0.4624871531346352,1946,105417,3.6834924965893587,960700,residential,12.65542762559278,2.538086184464728
Los Angeles,060371974103,0,22,55.60235888795282,2.358887952822241,8.677337826453243,28.55939342881213,1.1305533399722536,0.7458480120785104,2.274641954507161,0.42122999157540014,1187,84688,4.45859872611465,1080200,residential,5.7496378333348375,1.7491368673186038
Los Angeles,060371974201,1,46,32.25806451612903,5.755850727387729,4.174573055028463,53.82669196710942,1.1237071399534604,0.7357825868142929,7.906388361796332,1.0120177103099304,1581,74440,9.388335704125177,779500,residential,9.732699814325667,2.2754913309185576
Los Angeles,060371974202,0,42,37.922339889056985,0,12.75844679778114,46.949067070095815,1.0740809138532985,0.6799194765978862,2.6222894604135147,0.30257186081694404,1983,59940,4.825737265415549,800200,residential,9.716045962249106,2.273778741701926
Los Angeles,060371975001,0,30,20.988805970149254,2.425373134328358,19.30970149253731,54.197761194029844,1.1745660151850024,0.7996980372420734,4.057835820895522,0.5597014925373134,2144,70066,4.732254047322541,913000,residential,9.242782949514773,2.223843025318913
Los Angeles,060371975002,0,26,41.586998087954115,0,19.88527724665392,36.615678776290636,1.1295972006203567,0.743331655762456,7.170172084130019,0.9560229445506693,1046,77197,1.9522776572668112,925500,residential,4.28750488142909,1.4557049510171454
Los Angeles,060371976001,0,42,26.244952893674295,0.9421265141318977,18.438761776581426,44.818304172274566,1.290836835787487,0.9154504277805737,9.55585464333782,2.557200538358008,743,76250,4.774535809018567,1208300,commercial,12.79028162919343,2.5486856348317843
Los Angeles,060371976002,0,38,36.26141953619115,0,16.23330990864371,43.49964862965566,1.1539585305021114,0.778057372924006,3.7245256500351367,0.9838369641602248,1423,72298,9.819967266775777,641900,residential,7.595582129549393,2.027566779529166
Los Angeles,060371977001,0,38,21.011673151750973,3.5408560311284045,36.80933852140078,34.31906614785992,1.316716327102782,0.9310518369401107,1.8287937743190663,0.311284046692607,2570,57813,3.0456852791878175,605500,residential,7.879269309903114,2.064235172400702
Los Angeles,060371977002,1,34,12.219644238205724,4.4856921887084305,58.39133797370456,13.68909512761021,1.2278506913553704,0.8580775037745345,7.269914926527456,1.3921113689095126,1293,54375,8.46456692913386,351300,residential,6.654224392351194,1.895251899953919
Los Angeles,060371977003,0,40,34.989788972089855,0.7488087134104833,39.2784206943499,19.60517358747447,1.247766997246745,0.8812279818822345,3.4036759700476518,0.6126616746085772,1469,52625,2.503912363067293,536800,residential,8.624895178398418,2.1546528096144035
Los Angeles,060371990001,0,40,3.978576893649579,2.6778882938026016,5.279265493496557,88.06426931905126,0.4924384812030579,0.13487669854051335,6.5799540933435345,1.224177505738332,1307,59423,0,444100,residential,11.759920533021905,2.464697185051553
Los Angeles,060371990002,0,112,10.151430173864274,0.33651149747616377,41.054402692091976,47.22378014582165,1.0254134918619708,0.6305988928032209,9.983174425126192,2.075154234436343,1783,57313,6.433566433566433,395800,industrial,29.80548027340101,3.3946922783954774
Los Angeles,060371990003,0,46,2.216427640156454,0.7388092133854846,26.249456757931334,69.2742285962625,0.7897550241393161,0.3683945646703573,5.4324206866579745,1.303780964797914,2301,55438,11.458333333333332,550000,commercial,10.575546355289035,2.3585443884005075
Los Angeles,060371991101,0,34,9.884332281808621,0.5257623554153523,9.674027339642482,79.39011566771819,0.69311812308246,0.27679919476597886,3.4700315457413247,0.6309148264984227,951,60000,5.3627760252365935,479700,residential,10.576902514841821,2.358672615591881
Los Angeles,060371991102,0,54,4.218928164196123,0.28506271379703535,2.1094640820980617,93.38654503990878,0.29555566646939546,0.058882737795671866,3.0216647662485747,0.45610034207525657,1754,59395,4.793028322440087,470300,residential,15.635900969281943,2.749569614403485
Los Angeles,060371991201,0,10,2.292950034223135,0.9924709103353867,25.085557837097877,69.54140999315537,0.8126295016051749,0.3860090588827378,3.1827515400410675,0.6502395619438741,2922,38824,3.835978835978836,457700,residential,5.928379674564078,1.7797509336088266
Los Angeles,060371991202,0,56,4.342353681560731,4.405286343612335,8.93643801132788,81.93832599118943,0.6738663351962377,0.25817815802717664,6.041535556954059,1.195720578980491,1589,42857,3.2418952618453867,681800,residential,10.387542545011692,2.3406072559625115
Los Angeles,060371992011,0,24,2.7906976744186047,0,16.124031007751938,81.08527131782945,0.5641271371697439,0.18268746854554604,1.7054263565891472,0.6201550387596899,1290,42300,12.990936555891238,466700,residential,3.684813606842733,1.3042199427725192
Los Angeles,060371992012,0,36,1.0548523206751055,0,37.552742616033754,61.39240506329114,0.7153386882329119,0.2939104177151485,5.443037974683544,1.0548523206751055,2370,30980,7.398843930635839,634600,residential,8.654109327113398,2.1580342748536325
Los Angeles,060371992021,0,38,5.728871242200794,0.39705048213272826,10.436755530346002,83.43732274532047,0.5727154213943976,0.18922999496728737,3.5734543391945546,0.5672149744753261,1763,71450,0,577100,residential,10.295521747754545,2.331709018919187
Los Angeles,060371992022,0,44,16.954022988505745,1.7959770114942528,13.864942528735632,64.15229885057471,1.0427346017932373,0.6487166582788123,2.8735632183908044,0.43103448275862066,1392,61250,4.142011834319527,498900,residential,10.749630175757536,2.374871351726788
Los Angeles,060371993001,0,72,46.35669673837613,2.359472588480222,5.343511450381679,44.482997918112424,1.0232864694759247,0.6285858077503774,4.788341429562804,0.9021512838306732,1441,128472,3.854389721627409,687500,public,21.24398886535738,3.0560739784288433
Los Angeles,060371993002,0,58,15.356754798985875,0.9054690329590729,15.827598696124593,66.82361463237957,0.9406034219836206,0.536990437845999,2.716407098877218,0.21731256791017745,2761,74375,0,688300,residential,13.602908094906192,2.61028360039133
Los Angeles,060371994001,0,42,5.436013590033975,2.491506228765572,23.44280860702152,60.588901472253674,1.0966249134434958,0.7030699547055863,6.5685164212910525,0.6795016987542469,883,46136,8.441558441558442,554000,residential,7.841031520654467,2.0593703972195936
Los Angeles,060371994002,0,38,2.7418520434557685,2.0175892395240558,21.624418003103983,73.6161407139162,0.7339990578454095,0.3110216406643181,2.1210553543714434,0.4138644593895499,1933,41000,0,406300,residential,11.37498100405197,2.4314162948621663
Los Angeles,060371994003,0,50,4.271744724652599,7.668553782810088,14.513638703036541,71.74472465259907,0.9223369936438311,0.5103170608958228,3.757076685537828,0.8749356664951106,1943,49191,5.217391304347826,506400,residential,14.261838638280757,2.657587343440351
Los Angeles,060371997001,0,40,29.008567931456547,0,15.238678090575275,54.77356181150551,1.0207099662920347,0.6250629089079014,4.16156670746634,0.795593635250918,1634,59571,4.10958904109589,546200,industrial,12.201271306007184,2.5015401517206293
Los Angeles,060371997002,0,62,4.688593421973408,1.4695591322603219,15.95521343596921,77.46675997200839,0.7190993693806528,0.29944640161046804,6.508047585724283,1.2596221133659902,1429,33316,5.649717514124294,504900,residential,17.85443353304654,2.8822518545866243
Los Angeles,060371998001,0,8,0.8395522388059702,0,77.05223880597015,22.108208955223883,0.5746576871779675,0.19124308002013085,3.264925373134328,0.5597014925373134,1072,37361,0,593200,residential,4.825404654838984,1.573894597562241
Los Angeles,060371998002,0,20,0,0,40.296662546353524,59.703337453646476,0.6741962099636347,0.2586814292903875,1.73053152039555,0.2472187886279357,1618,45125,8.610567514677104,492900,residential,5.468809214076768,1.699060898782063
Los Angeles,060371998004,0,22,0.9993337774816788,0.06662225183211193,19.32045303131246,79.61359093937375,0.5500370843997584,0.1731253145445395,2.5316455696202533,0.6662225183211192,1501,29531,5.623471882640587,595500,residential,6.265152678744868,1.835002958161998
Los Angeles,060371999001,0,40,2.2267206477732793,2.2941970310391366,8.569500674763834,86.90958164642375,0.5038048266865306,0.1459486663311525,5.195681511470985,0.7422402159244265,1482,38036,12.040816326530612,467600,industrial,10.939072453464677,2.3923410085241366
Los Angeles,060371999002,0,20,1.487603305785124,0.6611570247933884,20.99173553719008,76.85950413223141,0.6257584543632922,0.22043281328636136,3.2231404958677685,0.49586776859504134,1210,46250,3.072625698324022,453400,industrial,6.955520837070258,1.9395357092818541
Los Angeles,060372011101,0,14,13.694267515923567,0,11.94267515923567,74.36305732484077,0.7463280019388993,0.3256165072974333,4.936305732484077,0.6369426751592357,628,83235,5.714285714285714,496900,residential,3.834029113053445,1.343916237983628
Los Angeles,060372011102,0,28,10.894941634241246,1.1673151750972763,15.953307392996107,71.98443579766537,0.8229288260420029,0.3965777554101661,3.11284046692607,0.648508430609598,771,67857,16.455696202531644,616400,residential,8.7291837314775,2.166671863930999
Los Angeles,060372011103,0,18,8.288770053475936,0.6684491978609626,9.491978609625669,81.55080213903744,0.6297161376309112,0.22395571212883744,1.4705882352941175,0.4010695187165776,748,65294,4.3478260869565215,438700,residential,5.789815574113421,1.756100438592874
Los Angeles,060372011201,0,14,6.3052445492044775,3.182086034177961,3.5356511490866236,83.97171479080731,0.6541613360028875,0.24257674886763966,3.5945786682380674,0.9428403064230996,1697,47760,11.550632911392405,742200,residential,7.155792880922998,1.967922221812707
Los Angeles,060372011202,0,50,10.731707317073171,0,13.841463414634148,74.26829268292683,0.7858289027134736,0.361852038248616,3.4756097560975614,0.548780487804878,1640,77325,5.496828752642706,605500,residential,11.426025797911889,2.4358937181250226
Los Angeles,060372011203,0,24,9.789343246592317,0,5.452292441140025,84.75836431226766,0.5262679806725228,0.15752390538500252,1.858736059479554,0.24783147459727387,807,81974,8.143322475570033,580900,residential,3.333250885250878,1.2039480695952984
Los Angeles,060372012001,0,54,7.155202212236434,0,10.750086415485654,81.43795368129969,0.6286824435936823,0.2229491696024157,2.7307293466989284,0.41479433114414105,2893,46976,3.56687898089172,560700,residential,13.033138917388381,2.5674952613875326
Los Angeles,060372013011,0,52,8.19672131147541,0,7.035519125683059,84.76775956284153,0.5318552755592243,0.1610468042274786,5.532786885245901,0.6830601092896175,1464,63073,5.793991416309012,548400,residential,13.097796473724818,2.572444007945925
Los Angeles,060372013012,0,80,3.4607778510217533,3.3618984838497035,20.00659195781147,73.07185234014503,0.7884826406335859,0.36738802214393557,4.021094264996703,1.0217534607778511,3034,58750,0,598600,residential,17.226535807866487,2.8464509744848048
Los Angeles,060372013021,0,42,9.277238403451996,2.26537216828479,31.283710895361384,54.15318230852212,1.1077752562837642,0.7181680926019124,2.26537216828479,0.3236245954692557,927,41389,6.88836104513064,512300,residential,7.551679412495033,2.021769977266169
Los Angeles,060372013022,0,10,15.66147859922179,0.7782101167315175,68.28793774319067,14.396887159533073,0.909139587615138,0.4952189229994967,1.4591439688715953,0.38910505836575876,1028,91250,2.2026431718061676,431700,residential,2.7262546538927133,1.0029287455997231
Los Angeles,060372013023,0,34,13.455657492354739,14.067278287461773,35.77981651376147,31.95718654434251,1.4226229603930074,0.9828887770508304,2.293577981651376,0.6116207951070336,654,101154,10.931174089068826,548600,residential,6.490784312547333,1.8703833728052597
Los Angeles,060372013024,0,20,33.198614318706696,6.87066974595843,34.584295612009235,15.993071593533486,1.4320415452820563,0.9849018621036739,3.117782909930716,0.5196304849884527,1732,100458,3.9397450753186556,464300,residential,4.904213736644738,1.5900947818286715
Los Angeles,060372014011,0,58,8.210059171597633,1.0355029585798818,8.986686390532544,71.11686390532545,0.9500171225035792,0.5465525918470056,2.7736686390532546,0.8136094674556213,2704,47240,10.023584905660378,420300,residential,14.474681856857083,2.6724010444166293
Los Angeles,060372014012,0,56,5.178481649069885,0.9552538964303671,11.412770236299648,81.79989944695826,0.6426624385058239,0.23553095118268746,5.530417295123177,1.4077425842131726,1989,58860,0,485200,residential,16.464368071294917,2.8011985349700135
Los Angeles,060372014021,0,54,3.6619718309859155,0.7323943661971831,19.323943661971832,72.78873239436619,0.8231204874805019,0.39708102667337697,4.450704225352112,0.9577464788732395,1775,41375,1.2139605462822458,477900,residential,16.11379249644575,2.779675582050158
Los Angeles,060372014022,0,34,2.388758782201405,0,11.053864168618267,84.77751756440281,0.5443604117353458,0.16859587317564168,1.405152224824356,0.234192037470726,2135,71417,0,530700,residential,8.586865457609527,2.150233763419182
Los Angeles,060372014023,0,60,6.820276497695852,2.672811059907834,34.00921658986175,56.497695852534555,0.969340737544543,0.571716155007549,3.686635944700461,1.2903225806451613,1085,60551,3.767123287671233,533300,residential,12.439571561247025,2.5208826463037224
Los Angeles,060372015013,0,56,4.502286317270489,0.1055223355610271,9.250791417516707,86.14139992965177,0.49554698798363733,0.1373930548565677,3.9395005276116777,0.5627857896588111,2843,61799,1.2121212121212122,500000,residential,13.888120150807373,2.631033809292392
Los Angeles,060372015031,0,24,3.4183673469387754,0.8163265306122449,6.836734693877551,88.92857142857142,0.4424200855970939,0.11373930548565676,5.204081632653061,1.3265306122448979,1960,50741,0,492900,residential,8.661356935280091,2.158871400285904
Los Angeles,060372015032,0,20,7.905982905982905,1.4245014245014245,7.621082621082621,83.04843304843304,0.6116239927611531,0.21036738802214394,4.202279202279202,0.641025641025641,1404,52875,4.2792792792792795,476500,residential,6.358700282892288,1.8498239984322784
